,media,mediana,inter_linear,inter_cubic,inter_slinear,inter_akima,inter_poly5,inter_spline5,knn,media_movel_3,real,pix
62,,,,,,,,,,,41.69999999199062,75.14798261523246
63,,,,,,,,,,,41.70000001993031,74.29438541531562
64,,,,,,,,,,,41.699999237060545,63.03939652442932
65,,,,,,,,,,,41.69999969303608,61.154926741123205
66,,,,,,,,,,,41.70000000819564,62.87685623168945
67,,,,,,,,,,,41.7,65.55976129174233
68,,,,,,,,,,,41.69999999892898,60.23682489991188
69,,,,,,,,,,,41.69999999748543,59.41454627811909
70,,,,,,,,,,,41.700000000325964,63.376952284574514
71,,,,,,,,,,,41.69999999962747,70.55284814834596
72,,,,,,,,,,,41.70000001229346,70.826243019104
73,,,,,,,,,,,41.6999999852851,70.45267956852913
74,,,,,,,,,,,41.6999999254942,60.4058134675026
75,,,,,,,,,,,41.700000032782555,55.08436721563339
76,,,,,,,,,,,41.700000029802325,53.92800779342652
77,,,,,,,,,,,41.699999961256985,60.32871301174164
78,,,,,,,,,,,41.69999993331731,57.290456143021586
79,,,,,,,,,,,41.70000002011657,54.105768752098086
80,,,,,,,,,,,41.69999993331731,55.024324893951416
81,,,,,,,,,,,41.69999995902181,55.469888287782666
82,,,,,,,,,,,41.70000000819564,56.08841885924339
83,,,,,,,,,,,41.70000002384186,57.69366111755371
84,,,,,,,,,,,41.69999999199062,55.65891766548157
85,,,,,,,,,,,41.69999999199062,56.682278400659555
86,,,,,,,,,,,41.699999237060545,50.28840024471283
87,,,,,,,,,,,41.69999969303608,60.92595287561417
88,,,,,,,,,,,41.70000000819564,63.758989268541335
89,,,,,,,,,,,41.69999999892898,67.80327224731445
90,,,,,,,,,,,41.69999999748543,74.40843490958214
91,,,,,,,,,,,41.700000000325964,66.93259503841401
92,,,,,,,,,,,41.69999999962747,64.46968927383423
93,,,,,,,,,,,41.70000001229346,61.90389604568482
94,,,,,,,,,,,41.6999999852851,60.710126751661306
95,,,,,,,,,,,41.6999999254942,60.07602318525314
96,,,,,,,,,,,41.700000032782555,60.298381090164185
97,,,,,,,,,,,41.699999961256985,60.41031701564789
98,,,,,,,,,,,41.69999993331731,61.89966733455658
99,,,,,,,,,,,41.70000002011657,63.27938885688782
100,,,,,,,,,,,41.69999993331731,65.94665832519532
101,,,,,,,,,,,41.69999995902181,68.68693519830703
102,,,,,,,,,,,41.69999999199062,70.15726153850555
103,,,,,,,,,,,41.70000002384186,67.4395767211914
104,,,,,,,,,,,41.69999999199062,64.96985273361207
105,,,,,,,,,,,41.69999999199062,64.34569309949875
106,,,,,,,,,,,41.70000001993031,67.55400344133378
107,,,,,,,,,,,41.699999439716336,69.99630575180053
108,,,,,,,,,,,41.699999290704724,74.06091117262841
109,,,,,,,,,,,41.69999969303608,69.58232151269914
110,,,,,,,,,,,41.70000000819564,72.1941189467907
111,,,,,,,,,,,41.7,68.73907086849213
112,,,,,,,,,,,41.7,68.16123789548874
113,,,,,,,,,,,41.69999999892898,70.07537603378296
114,,,,,,,,,,,41.69999999748543,75.5674932718277
115,,,,,,,,,,,41.700000000325964,70.78868636488914
116,,,,,,,,,,,41.69999999962747,68.98116817474366
117,,,,,,,,,,,41.70000001229346,69.35018467903137
118,,,,,,,,,,,41.6999999852851,66.24812384843827
119,,,,,,,,,,,41.6999999254942,59.445991557836535
120,,,,,,,,,,,41.700000032782555,60.519991755485535
121,,,,,,,,,,,41.700000014901164,58.71338510215283
122,,,,,,,,,,,41.699999961256985,73.08508551120758
123,,,,,,,,,,,41.69999993331731,76.02189651727676
124,,,,,,,,,,,41.70000002011657,75.6101876616478
125,,,,,,,,,,,41.69999993331731,70.60130097866059
126,,,,,,,,,,,41.69999995902181,67.64425278902053
127,,,,,,,,,,,41.69999999199062,68.21098847985267
128,,,,,,,,,,,41.69999999199062,59.026000595092775
129,,,,,,,,,,,41.69999999199062,60.61449884176254
130,,,,,,,,,,,41.699999439716336,69.74384741783142
131,,,,,,,,,,,41.699999290704724,62.64764720201492
132,,,,,,,,,,,41.69999969303608,71.93776608705521
133,,,,,,,,,,,41.70000000819564,70.60902723670006
134,,,,,,,,,,,41.69999999892898,66.37751619815826
135,,,,,,,,,,,41.69999999748543,66.13737277388573
136,,,,,,,,,,,41.70000000067521,68.30851218700408
137,,,,,,,,,,,41.700000000325964,63.47849447727204
138,,,,,,,,,,,41.69999999962747,62.759016895294195
139,,,,,,,,,,,41.70000001229346,65.47074475288392
140,,,,,,,,,,,41.6999999852851,68.03663998246194
141,,,,,,,,,,,41.69999992437661,72.71270907521249
142,,,,,,,,,,,41.6999999254942,66.60754783153534
143,,,,,,,,,,,41.700000032782555,63.50677855014801
144,,,,,,,,,,,41.699999961256985,68.28383060693741
145,,,,,,,,,,,41.69999993331731,62.054881405830386
146,,,,,,,,,,,41.70000002011657,62.63207204341889
147,,,,,,,,,,,41.69999993331731,67.31932623386383
148,,,,,,,,,,,41.69999995902181,65.92206221818924
149,,,,,,,,,,,41.69999999199062,55.278265598416326
150,,,,,,,,,,,41.69999999199062,54.13665385246277
151,,,,,,,,,,,41.69999999199062,50.87676874101162
152,,,,,,,,,,,41.69999969303608,68.46985634565354
153,,,,,,,,,,,41.70000000819564,62.07519565820694
154,,,,,,,,,,,41.7,59.280592885613444
155,,,,,,,,,,,41.7,57.54765084385872
156,,,,,,,,,,,41.69999999892898,55.85664621591568
157,,,,,,,,,,,41.69999999748543,58.294250172376636
158,,,,,,,,,,,41.700000000325964,59.93560796082021
159,,,,,,,,,,,41.70000000067521,64.61295652985572
160,,,,,,,,,,,41.700000000325964,64.04208599328996
161,,,,,,,,,,,41.69999999962747,66.90592012405396
162,,,,,,,,,,,41.70000001229346,64.7503342628479
163,,,,,,,,,,,41.6999999852851,63.78870775699616
164,,,,,,,,,,,39.7,61.47456769943237
165,,,,,,,,,,,39.7,56.929298317432405
166,,,,,,,,,,,39.7,57.67648195624351
167,,,,,,,,,,,41.30000000409782,58.92496629357338
168,,,,,,,,,,,48.10000008642673,53.960635137557986
169,,,,,,,,,,,50.199999804794786,50.59275953173637
170,,,,,,,,,,,62.20000114440918,33.26344078183174
171,,,,,,,,,,,66.50000013709068,44.36396495699883
172,,,,,,,,,,,69.59999968409538,51.12514213323593
173,,,,,,,,,,,72.49999934434891,44.19159871116281
174,,,,,,,,,,,74.89999994635582,44.96938305124641
175,,,,,,,,,,,77.19999960660935,45.178052224218845
176,,,,,,,,,,,78.79999939203262,46.597248706221585
177,,,,,,,,,,,80.2,47.511402879655364
178,,,,,,,,,,,80.9,52.90337198972702
179,,,,,,,,,,,77.9000008583069,55.69788160324097
180,,,,,,,,,,,77.89999966025351,50.5733798623085
181,,,,,,,,,,,77.90000007152557,47.07125616967678
182,,,,,,,,,,,77.90000022649765,51.40351735651493
183,,,,,,,,,,,77.90000076293946,49.94402833580971
184,,,,,,,,,,,77.90000040531159,48.76577460467816
185,,,,,,,,,,,77.89999976158143,53.950725990533826
186,,,,,,,,,,,77.90000067353249,50.13661163151264
187,,,,,,,,,,,77.90000076293944,47.575708237290385
188,,,,,,,,,,,77.90000067353249,46.13142596483231
189,,,,,,,,,,,77.90000046491622,51.40513342618942
190,,,,,,,,,,,77.8999999165535,53.33177686333656
191,,,,,,,,,,,77.89999904036522,55.15299821197986
192,,,,,,,,,,,77.89999904036522,53.68076672554016
193,,,,,,,,,,,77.89999904036522,51.25660205185413
194,,,,,,,,,,,77.89999840259551,29.972247725725175
195,,,,,,,,,,,77.89999915361403,57.775283706188205
196,,,,,,,,,,,77.90000010728836,52.618434286117555
197,,,,,,,,,,,77.90000092983246,49.68754869252444
198,,,,,,,,,,,77.90000092983246,49.531301596760756
199,,,,,,,,,,,77.89999980330467,49.75771254897118
200,,,,,,,,,,,77.89999924898149,49.16496083587408
201,,,,,,,,,,,77.89999968409538,49.781261241436006
202,,,,,,,,,,,77.89999885559082,49.50672387182713
203,,,,,,,,,,,77.9000008583069,50.42740287780762
204,,,,,,,,,,,78.09999938607216,48.9931586265564
205,,,,,,,,,,,77.90000007152557,47.41678121089935
206,,,,,,,,,,,77.80000044703485,47.761867655813695
207,,,,,,,,,,,77.80000032186508,48.026115681231026
208,,,,,,,,,,,77.60000047683715,50.895839494466784
209,,,,,,,,,,,77.50000016093254,49.03148710429669
210,,,,,,,,,,,77.40000102519988,51.84577871561051
211,,,,,,,,,,,77.39999970197678,51.10789397954941
212,,,,,,,,,,,77.19999928474425,48.656577450037005
213,,,,,,,,,,,77.10000052452088,45.562981599569326
214,,,,,,,,,,,77.10000077486038,45.149395304918286
215,,,,,,,,,,,76.79999910593033,46.82888193726539
216,,,,,,,,,,,76.59999995231628,51.61965611875057
217,,,,,,,,,,,76.50000037550926,46.390995013713834
218,,,,,,,,,,,76.29999892711639,48.78461794108152
219,,,,,,,,,,,75.5999996125698,59.3890747666359
220,,,,,,,,,,,75.59999915957451,55.73247482776642
221,,,,,,,,,,,75.30000007748605,57.26895844936371
222,,,,,,,,,,,75.30000049471855,55.84141399860382
223,,,,,,,,,,,75.0000002026558,53.07590476870537
224,,,,,,,,,,,74.99999977946283,50.7728285625577
225,,,,,,,,,,,74.89999953508377,49.044452814757825
226,,,,,,,,,,,74.70000060200692,51.59773879349232
227,,,,,,,,,,,74.60000016093255,55.60194005966187
228,,,,,,,,,,,74.39999994039536,54.48198199272156
229,,,,,,,,,,,74.29999982118606,51.521138900518416
230,,,,,,,,,,,73.99999905824662,49.3938056781888
231,,,,,,,,,,,73.80000009536744,51.651809382438664
232,,,,,,,,,,,73.80000091791153,48.40239455997944
233,,,,,,,,,,,73.69999904632567,48.09343011975288
234,,,,,,,,,,,73.39999895691872,51.86399509012699
235,,,,,,,,,,,73.19999982714653,50.34138969779015
236,,,,,,,,,,,73.09999977946282,48.63114050030708
237,,,,,,,,,,,72.89999887943267,53.17252610325813
238,,,,,,,,,,,72.59999923706054,51.59030723571777
239,,,,,,,,,,,72.49999894499778,50.63191146850586
240,,,,,,,,,,,72.1000006377697,49.50826848447323
241,,,,,,,,,,,72.09999887347222,49.58214120864868
242,,,,,,,,,,,71.90000067949295,44.61732645630836
243,,,,,,,,,,,71.49999944567679,60.049409329891205
244,,,,,,,,,,,71.3000010430813,62.139504343271255
245,,,,,,,,,,,70.99999976158142,67.57760483026505
246,,,,,,,,,,,70.89999977350234,61.084526884555814
247,,,,,,,,,,,68.5999992132187,56.69005061388016
248,,,,,,,,,,,68.60000092983246,56.729562774300575
249,,,,,,,,,,,68.60000075101853,57.099587774276735
250,,,,,,,,,,,68.60000111460685,56.72107832431793
251,,,,,,,,,,,68.60000113248825,57.464230307936674
252,,,,,,,,,,,68.59999997615814,61.37914343476296
253,,,,,,,,,,,68.59999932050705,64.60730689167977
254,,,,,,,,,,,68.59999918937683,67.1888712644577
255,,,,,,,,,,,68.60000015497208,59.560401630401614
256,,,,,,,,,,,68.59999918937683,52.1270757317543
257,,,,,,,,,,,68.60000040531159,54.10752010345459
258,,,,,,,,,,,68.6000001013279,57.48391283750534
259,,,,,,,,,,,68.60000040531159,58.02972050905228
260,,,,,,,,,,,68.60000113248825,59.99319890737533
261,,,,,,,,,,,68.59999938607216,64.27021299600601
262,,,,,,,,,,,68.60000076293946,67.4179702758789
263,,,,,,,,,,,68.20000107884407,59.07160768508911
264,,,,,,,,,,,68.09999920725822,54.348180618882175
265,,,,,,,,,,,68.09999927282334,56.33155737221241
266,,,,,,,,,,,67.80000081062317,61.364376878738405
267,,,,,,,,,,,67.6999984562397,65.42995804548264
268,,,,,,,,,,,67.60000078678131,60.18350533246995
269,,,,,,,,,,,67.50000041723251,62.503245300054544
270,,,,,,,,,,,67.20000070333481,69.11817905902863
271,,,,,,,,,,,67.19999972581863,66.8957682609558
272,,,,,,,,,,,66.79999972581864,64.4961286008358
273,,,,,,,,,,,66.6999991118908,61.01304718255997
274,,,,,,,,,,,66.60000019073486,60.779523944854745
275,,,,,,,,,,,66.29999974966049,63.522681045532224
276,,,,,,,,,,,66.20000096559524,67.94298388957978
277,,,,,,,,,,,66.09999926090241,66.55834077596664
278,,,,,,,,,,,65.69999966621398,64.72985203266144
279,,,,,,,,,,,65.80000085830689,60.64818571209908
280,,,,,,,,,,,65.69999904632569,62.41198987960816
281,,,,,,,,,,,65.59999969005585,67.70614757537842
282,,,,,,,,,,,65.59999926090241,71.64943222999572
283,,,,,,,,,,,65.29999979138374,63.83887602090836
284,,,,,,,,,,,65.20000035762787,63.69847507476807
285,,,,,,,,,,,65.10000072717666,62.795948076248166
286,,,,,,,,,,,64.69999982714653,67.40581254959106
287,,,,,,,,,,,64.69999982714653,76.48671360611915
288,,,,,,,,,,,64.6000002503395,76.51897983551027
289,,,,,,,,,,,64.40000109672546,76.60480664372443
290,,,,,,,,,,,64.19999938011169,72.17078148126602
291,,,,,,,,,,,64.1000014066696,72.02938966751098
292,,,,,,,,,,,64.09999994039535,69.21138500571251
293,,,,,,,,,,,63.90000039935112,73.010793030262
294,,,,,,,,,,,63.80000025033951,72.30791952013969
295,,,,,,,,,,,63.70000064969064,73.33034210205079
296,,,,,,,,,,,63.50000058412552,74.6476130962372
297,,,,,,,,,,,63.49999967813491,73.73220719099044
298,,,,,,,,,,,63.300000083446506,72.20652119517327
299,,,,,,,,,,,62.99999902248382,74.98490331172943
300,,,,,,,,,,,62.99999988675118,74.13209682703018
301,,,,,,,,,,,62.99999963641167,73.92565622329712
302,,,,,,,,,,,62.80000002980232,75.10141353607177
303,,,,,,,,,,,62.69999977350234,67.47355254888535
304,,,,,,,,,,,62.50000025033951,57.63695640861988
305,,,,,,,,,,,62.300000476837155,57.547018480300906
306,,,,,,,,,,,62.000000190734866,73.52228374481201
307,,,,,,,,,,,62.00000076293945,71.68006447553634
308,,,,,,,,,,,61.90000003576279,70.1093613922596
309,,,,,,,,,,,61.599999302625655,68.9673436999321
310,,,,,,,,,,,61.600000858306885,67.54459784030914
311,,,,,,,,,,,61.49999977350235,67.94956424236297
312,,,,,,,,,,,61.49999953508377,66.52873698472976
313,,,,,,,,,,,61.3,64.27850341796875
314,,,,,,,,,,,61.099998998641965,62.989079284667966
315,,,,,,,,,,,60.99999942183494,62.844999361038205
316,,,,,,,,,,,60.8000002682209,69.91254480481147
317,,,,,,,,,,,60.80000011920929,73.57413403987884
318,,,,,,,,,,,60.40000151991844,65.04468824863434
319,,,,,,,,,,,60.39999905824662,60.5276279270649
320,,,,,,,,,,,60.29999953508377,57.13355021476746
321,,,,,,,,,,,60.000000530481344,59.61163166761399
322,,,,,,,,,,,59.99999966323375,60.03193675279617
323,,,,,,,,,,,60.00000025629997,61.15304661989212
324,,,,,,,,,,,59.6999995648861,65.83044542074204
325,,,,,,,,,,,59.600000500679016,67.9936261177063
326,,,,,,,,,,,59.40000017285347,70.18758015632629
327,,,,,,,,,,,59.29999991655349,71.3702194929123
328,,,,,,,,,,,59.200000286102295,69.85791872143746
329,,,,,,,,,,,59.1999997317791,65.20873345136643
330,,,,,,,,,,,59.099999451637274,63.710685801506045
331,,,,,,,,,,,58.79999988079071,63.87589834928512
332,,,,,,,,,,,58.699999439716336,65.28397731781006
333,,,,,,,,,,,58.700000336766244,62.41355909109116
334,,,,,,,,,,,58.49999998807907,59.16857962608337
335,,,,,,,,,,,58.49999976158142,57.81280549764632
336,,,,,,,,,,,58.300000071525574,57.317287725210186
337,,,,,,,,,,,58.30000052154064,56.754270780086514
338,,,,,,,,,,,57.89999991953373,51.01303434371948
339,,,,,,,,,,,57.89999991953373,50.960388684272765
340,,,,,,,,,,,57.900000175833696,53.379793646931645
341,,,,,,,,,,,57.79999928474426,49.446929949522016
342,,,,,,,,,,,57.40000155568123,63.350434839725494
343,,,,,,,,,,,57.39999970197678,63.21114649176597
344,,,,,,,,,,,57.39999967813492,62.22769706845284
345,,,,,,,,,,,57.19999961256981,60.32503025531769
346,,,,,,,,,,,57.099999746680254,59.39533350467681
347,,,,,,,,,,,56.99999957680703,62.18571085929871
348,,,,,,,,,,,56.90000021457672,59.87403981089592
349,,,,,,,,,,,56.7000003695488,55.12422728538513
350,,,,,,,,,,,56.599999493360514,54.85392405986786
351,,,,,,,,,,,56.50000010132789,54.831647583842276
352,,,,,,,,,,,56.40000030100346,57.653750121593475
353,,,,,,,,,,,56.39999995827675,57.77145779132843
354,,,,,,,,,,,78.40000042915344,59.02626996040344
355,,,,,,,,,,,78.40000010728836,55.23395074605942
356,,,,,,,,,,,78.39999885559082,54.273395252227786
357,,,,,,,,,,,78.40000085830688,56.00068163871765
358,,,,,,,,,,,78.39999930262566,56.66980378031731
359,,,,,,,,,,,78.39999982118607,53.89165855646134
360,,,,,,,,,,,78.39999930262566,53.69682323932648
361,,,,,,,,,,,78.40000085830688,56.137687504291534
362,,,,,,,,,,,78.4,47.52806434631348
363,,,,,,,,,,,78.39999921917915,51.29326694011688
364,,,,,,,,,,,78.39999921917915,53.61098416745662
365,,,,,,,,,,,78.39999957084655,51.97231696546078
366,,,,,,,,,,,78.40000130534172,63.213151931762695
367,,,,,,,,,,,78.4,55.14720920324326
368,,,,,,,,,,,78.4,48.31156858205796
369,,,,,,,,,,,78.39999932646751,44.596906413137916
370,,,,,,,,,,,78.40000051259995,44.2734140239656
371,,,,,,,,,,,78.40000010132789,53.80733819901943
372,,,,,,,,,,,78.39999982714653,53.06048533320427
373,,,,,,,,,,,78.39999986290931,57.676818513870245
374,,,,,,,,,,,78.3999989748001,52.301006126403806
375,,,,,,,,,,,79.6,51.0834110468626
376,,,,,,,,,,,80.7,52.99259132742882
377,,,,,,,,,,,79.0,53.355730494856836
378,,,,,,,,,,,78.70000112056732,53.49799073934555
379,,,,,,,,,,,78.4999990284443,55.58031500577927
380,,,,,,,,,,,78.40000085830688,57.7282472193241
381,,,,,,,,,,,78.69999999999999,45.14131317138672
382,,,,,,,,,,,78.9999989748001,49.40514349937439
383,,,,,,,,,,,79.10000084638595,47.070625975728035
384,,,,,,,,,,,79.3,44.42816874831915
385,,,,,,,,,,,77.7999996483326,43.52576191276312
386,,,,,,,,,,,77.19999960660935,45.193214568495755
387,,,,,,,,,,,77.59999919533729,49.907596519589426
388,,,,,,,,,,,77.89999924898149,48.07012013792992
389,,,,,,,,,,,78.49999955296516,48.68863751590252
390,,,,,,,,,,,78.69999971985817,47.87031123638153
391,,,,,,,,,,,78.7000008225441,47.628181564807896
392,,,,,,,,,,,78.69999936819076,46.63923864215612
393,,,,,,,,,,,78.79999896883965,46.56640272587538
394,,,,,,,,,,,78.79999936819077,48.232765971124174
395,,,,,,,,,,,77.79999985694886,52.35622833967209
396,,,,,,,,,,,77.79999907016753,43.08981951400638
397,,,,,,,,,,,77.80000094771385,41.37984070107341
398,,,,,,,,,,,77.79999955296516,41.71411255821586
399,,,,,,,,,,,77.80000094771385,43.65236955583096
400,,,,,,,,,,,77.79999991655349,44.863840490579605
401,,,,,,,,,,,77.7999994635582,48.03483029603958
402,,,,,,,,,,,77.7999994635582,46.105309812724585
403,,,,,,,,,,,77.80000071525573,50.179910612106326
404,,,,,,,,,,,77.80000032186507,47.17111163437366
405,,,,,,,,,,,77.80000001788139,53.94628161787987
406,,,,,,,,,,,77.5000006735325,51.28776715993881
407,,,,,,,,,,,77.19999960660935,48.62821093499661
408,,,,,,,,,,,77.40000028014182,48.92234591841698
409,,,,,,,,,,,77.09999998807908,50.68520533740521
410,,,,,,,,,,,77.20000077486038,48.591600647568704
411,,,,,,,,,,,76.79999952912331,52.56847055852413
412,,,,,,,,,,,76.79999986886978,46.66179654598236
413,,,,,,,,,,,76.59999918341637,46.81338232755661
414,,,,,,,,,,,76.4999995946884,47.122256414592265
415,,,,,,,,,,,76.19999941587449,50.00069119930268
416,,,,,,,,,,,76.19999940395356,55.156613409519196
417,,,,,,,,,,,76.00000057220458,57.03513773679734
418,,,,,,,,,,,75.7000010728836,48.47201099395752
419,,,,,,,,,,,75.59999995231628,50.450001892447474
420,,,,,,,,,,,75.40000081062317,51.80825502872467
421,,,,,,,,,,,75.40000050067901,51.79387506246567
422,,,,,,,,,,,75.00000100135803,51.446356654167175
423,,,,,,,,,,,75.09999896287917,49.67699901461601
424,,,,,,,,,,,74.59999923706054,43.57967537641525
425,,,,,,,,,,,74.4000000834465,43.07192386165261
426,,,,,,,,,,,74.30000071525573,40.56338568329811
427,,,,,,,,,,,73.7999988079071,39.6507556527853
428,,,,,,,,,,,73.69999985098838,59.529441010952
429,,,,,,,,,,,73.49999912977219,49.17168769389391
430,,,,,,,,,,,73.20000048279763,48.777368140220645
431,,,,,,,,,,,73.20000070929527,52.09100825190544
432,,,,,,,,,,,73.20000071525574,53.118656498193744
433,,,,,,,,,,,72.90000085234642,46.65338506698609
434,,,,,,,,,,,72.80000013709068,48.83980274051428
435,,,,,,,,,,,72.59999933242798,51.05284336507321
436,,,,,,,,,,,72.59999960064889,51.9287169456482
437,,,,,,,,,,,72.50000028610229,51.65049886703491
438,,,,,,,,,,,72.39999949932098,47.82691414058208
439,,,,,,,,,,,71.90000106096268,43.70236612260342
440,,,,,,,,,,,71.79999899864197,45.103301814198495
441,,,,,,,,,,,71.50000035762787,55.636152637004855
442,,,,,,,,,,,71.30000002980232,54.7900436848402
443,,,,,,,,,,,71.19999893307686,53.30654753446579
444,,,,,,,,,,,71.00000085234642,54.50491181612015
445,,,,,,,,,,,70.89999965429305,50.782888096570964
446,,,,,,,,,,,70.89999980926513,46.749677371978756
447,,,,,,,,,,,70.6000001013279,45.37505407184362
448,,,,,,,,,,,70.40000094771385,44.14194721281528
449,,,,,,,,,,,70.299999076128,45.129588067531586
450,,,,,,,,,,,70.09999992251396,45.21811247617006
451,,,,,,,,,,,70.10000022649766,48.61055696606636
452,,,,,,,,,,,69.69999921321869,34.34971512854099
453,,,,,,,,,,,69.50000054836272,54.051856219768524
454,,,,,,,,,,,69.49999998807908,53.041479009389874
455,,,,,,,,,,,69.19999917149545,52.77316491603852
456,,,,,,,,,,,69.10000059604644,57.30397993922234
457,,,,,,,,,,,69.00000114440918,53.7224082171917
458,,,,,,,,,,,68.90000010728836,54.00562304854393
459,,,,,,,,,,,68.60000092983246,58.95059242248536
460,,,,,,,,,,,68.2000001847744,61.72065477371216
461,,,,,,,,,,,68.39999912977218,59.62165451049805
462,,,,,,,,,,,68.20000034570694,54.20016894638538
463,,,,,,,,,,,68.1999991118908,50.738469573855404
464,,,,,,,,,,,68.09999979734421,47.178363691270356
465,,,,,,,,,,,67.79999923706055,48.57503986954689
466,,,,,,,,,,,67.59999935626983,55.38011096715927
467,,,,,,,,,,,67.50000107884406,54.09532787501812
468,,,,,,,,,,,67.30000068545341,52.847643834352496
469,,,,,,,,,,,67.19999955892563,54.94758157730103
470,,,,,,,,,,,67.09999995231628,59.70892484784126
471,,,,,,,,,,,66.80000011920929,55.78825494945049
472,,,,,,,,,,,66.70000054240226,52.61650000810623
473,,,,,,,,,,,63.69999946951866,56.90325725078583
474,,,,,,,,,,,63.69999946951866,56.77530143558979
475,,,,,,,,,,,63.70000050067902,44.25250883698463
476,,,,,,,,,,,63.69999889135361,63.57047587633133
477,,,,,,,,,,,63.699999791383746,63.228295761346814
478,,,,,,,,,,,63.70000064969064,59.138763523101815
479,,,,,,,,,,,63.70000082850456,57.15065684914589
480,,,,,,,,,,,63.69999971389771,55.51614159047604
481,,,,,,,,,,,63.70000030994416,58.24745530784131
482,,,,,,,,,,,63.70000005960465,58.206581878662114
483,,,,,,,,,,,63.70000105500221,58.18290545940399
484,,,,,,,,,,,63.69999946355819,61.125044846534735
485,,,,,,,,,,,63.700000911951065,66.85615709424019
486,,,,,,,,,,,63.69999910593033,70.8361990571022
487,,,,,,,,,,,63.70000100135803,65.46099262237549
488,,,,,,,,,,,63.70000017881394,57.381771323084834
489,,,,,,,,,,,63.70000071525574,67.81688903570175
490,,,,,,,,,,,63.69999978542328,72.1976968050003
491,,,,,,,,,,,63.69999907612801,72.52438987493515
492,,,,,,,,,,,63.69999978542328,64.18459162712097
493,,,,,,,,,,,63.49999899864197,57.27572979331016
494,,,,,,,,,,,63.39999985694885,59.05769461393356
495,,,,,,,,,,,63.00000013709068,62.659282851219174
496,,,,,,,,,,,62.90000056028366,68.77536659240724
497,,,,,,,,,,,62.800000983476636,70.3395716369152
498,,,,,,,,,,,62.40000054240227,56.57281539440155
