42.4,42.6,42.8,43.0,43.2,23.6,18.1,19.0,33.4,48.5,44.4,35.5,32.0,34.8,41.9,44.0,44.3,44.8,45.3,45.8,46.2,46.8,47.6,48.5,49.6,50.9,52.2,54.6,58.8,62.3,64.3,66.1,42.4,42.6,42.8,43.0,44.99326171875,44.99326171875,18.1,19.0,33.4,48.5,44.99326171875,35.5,44.99326171875,34.8,44.99326171875,44.0,44.3,44.8,45.3,44.99326171875,44.99326171875,44.99326171875,44.99326171875,48.5,44.99326171875,44.99326171875,44.99326171875,54.6,58.8,62.3,64.3,44.99326171875
66.8,67.3,67.5,67.8,68.2,68.6,68.7,68.7,68.6,68.1,67.7,67.3,67.3,67.2,67.1,67.2,67.2,67.1,67.0,66.7,66.6,66.3,65.9,65.4,65.2,64.8,64.3,64.2,63.8,63.5,63.0,62.8,66.8,67.3,44.99326171875,44.99326171875,68.2,44.99326171875,44.99326171875,44.99326171875,68.6,68.1,44.99326171875,44.99326171875,44.99326171875,67.2,67.1,44.99326171875,67.2,67.1,67.0,66.7,66.6,44.99326171875,44.99326171875,65.4,65.2,64.8,64.3,64.2,63.8,63.5,44.99326171875,44.99326171875
61.9,61.0,60.1,59.0,57.5,56.1,54.5,52.8,50.8,49.4,48.3,47.2,46.0,44.9,44.2,44.1,43.8,43.7,43.5,43.4,43.2,43.0,42.9,42.6,42.5,42.4,42.0,42.0,41.7,41.4,41.1,40.9,44.99326171875,44.99326171875,60.1,44.99326171875,44.99326171875,44.99326171875,54.5,44.99326171875,50.8,44.99326171875,48.3,47.2,46.0,44.9,44.2,44.99326171875,44.99326171875,44.99326171875,43.5,43.4,43.2,44.99326171875,42.9,42.6,44.99326171875,42.4,42.0,42.0,41.7,41.4,41.1,44.99326171875
40.6,40.3,39.8,39.6,39.0,38.8,37.9,37.7,37.3,36.8,36.3,42.7,45.7,48.1,50.2,36.8,35.8,35.6,35.6,35.6,36.3,36.9,37.4,37.6,52.0,53.5,53.6,53.8,55.4,57.3,59.2,61.3,40.6,40.3,39.8,39.6,44.99326171875,38.8,37.9,37.7,37.3,44.99326171875,36.3,42.7,45.7,44.99326171875,44.99326171875,36.8,35.8,44.99326171875,44.99326171875,44.99326171875,36.3,44.99326171875,37.4,37.6,44.99326171875,44.99326171875,44.99326171875,53.8,55.4,44.99326171875,44.99326171875,61.3
63.0,67.3,71.6,75.6,78.7,80.5,81.6,82.5,82.8,83.0,80.9,44.3,35.4,28.9,26.4,25.5,25.6,26.0,26.4,27.0,27.7,29.0,31.0,34.4,40.6,45.7,45.9,44.0,42.0,40.8,39.9,39.8,63.0,67.3,71.6,75.6,78.7,44.99326171875,44.99326171875,44.99326171875,82.8,83.0,80.9,44.3,44.99326171875,44.99326171875,44.99326171875,44.99326171875,25.6,26.0,26.4,44.99326171875,27.7,44.99326171875,44.99326171875,34.4,40.6,44.99326171875,44.99326171875,44.0,42.0,40.8,44.99326171875,39.8
40.2,40.8,40.5,39.6,38.7,38.0,37.7,37.5,37.4,37.4,37.5,37.6,37.7,37.8,38.0,38.1,38.4,38.6,38.8,39.0,39.5,39.9,40.3,40.8,41.2,41.6,41.9,42.4,42.7,43.0,43.3,43.7,40.2,40.8,40.5,39.6,44.99326171875,44.99326171875,44.99326171875,44.99326171875,44.99326171875,37.4,37.5,44.99326171875,37.7,44.99326171875,38.0,38.1,44.99326171875,38.6,38.8,39.0,44.99326171875,44.99326171875,44.99326171875,40.8,41.2,44.99326171875,41.9,42.4,42.7,43.0,43.3,44.99326171875
44.1,44.3,44.6,44.9,45.3,45.4,45.7,48.8,46.5,45.9,45.9,45.9,45.8,45.7,45.7,45.7,45.6,45.5,45.4,45.4,45.2,45.1,44.9,44.8,44.6,44.6,44.5,44.3,44.2,43.9,43.8,43.5,44.1,44.3,44.99326171875,44.99326171875,44.99326171875,45.4,45.7,48.8,46.5,44.99326171875,44.99326171875,45.9,45.8,45.7,45.7,45.7,44.99326171875,45.5,44.99326171875,45.4,44.99326171875,45.1,44.99326171875,44.8,44.99326171875,44.6,44.5,44.99326171875,44.99326171875,43.9,44.99326171875,43.5
43.3,43.3,43.2,43.2,42.7,42.3,41.3,48.8,51.3,52.9,54.4,56.1,57.0,39.7,37.1,35.9,35.1,34.3,33.3,31.4,29.5,28.3,27.6,27.3,27.0,27.0,26.9,26.8,26.8,26.9,26.9,27.0,43.3,43.3,44.99326171875,44.99326171875,42.7,44.99326171875,41.3,44.99326171875,51.3,52.9,54.4,56.1,44.99326171875,39.7,37.1,35.9,44.99326171875,34.3,44.99326171875,44.99326171875,29.5,28.3,27.6,27.3,27.0,44.99326171875,44.99326171875,44.99326171875,44.99326171875,26.9,26.9,44.99326171875
27.3,27.4,27.6,27.9,28.2,28.7,29.0,29.4,29.9,30.3,30.8,31.2,31.6,32.2,32.6,33.1,33.6,34.1,34.5,34.8,35.2,35.5,35.8,36.2,62.0,57.6,57.9,57.6,57.8,59.1,61.0,62.8,44.99326171875,27.4,27.6,27.9,44.99326171875,44.99326171875,44.99326171875,29.4,29.9,30.3,44.99326171875,31.2,44.99326171875,32.2,44.99326171875,33.1,33.6,34.1,44.99326171875,34.8,35.2,35.5,44.99326171875,44.99326171875,62.0,57.6,57.9,57.6,44.99326171875,44.99326171875,44.99326171875,62.8
64.6,68.4,72.8,76.8,79.6,81.4,82.5,81.9,80.2,78.1,47.2,38.7,36.4,34.9,34.6,34.4,33.8,32.9,31.9,31.1,30.9,30.7,30.7,31.0,31.3,31.8,32.1,32.5,33.1,33.4,34.0,34.4,64.6,68.4,44.99326171875,44.99326171875,79.6,44.99326171875,82.5,81.9,44.99326171875,78.1,47.2,44.99326171875,44.99326171875,34.9,34.6,44.99326171875,33.8,32.9,44.99326171875,31.1,44.99326171875,30.7,30.7,31.0,44.99326171875,31.8,32.1,44.99326171875,44.99326171875,44.99326171875,34.0,34.4
